reserve,Plot.ID,Plot.ID.quadrant,block,quadrant,Trt.comp,Trt.water,focal.sp,neighbour.id,number
bendering,BAT1MW,BAT1MW.4,BAT1,4,M,W,t,Trachymene.cyanopetala,3
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Arctotheca.calendula,6
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Gonocarpus.nodulosus,25
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Goodenia.berardiana,1
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Oxalis.sp,1
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Parentucellia.latifolia,2
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Phyllangium.sulcatum,80
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Podolepis.canescens,1
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Rhodanthe.laevis,30
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Rhodanthe.manglesii,4
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Schoenus.nanus,100
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Velleia.cycnopotamica,3
bendering,BAT2CW,BAT2CW.1,BAT2,1,C,W,a,Waitzia.acuminata,2
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Arctotheca.calendula,2
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Gonocarpus.nodulosus,20
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Goodenia.berardiana,11
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Lawrencella.rosea,2
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Phyllangium.sulcatum,50
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Rhodanthe.laevis,30
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Rhodanthe.manglesii,8
bendering,BAT2CW,BAT2CW.2,BAT2,2,C,W,a,Schoenus.nanus,100
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Gonocarpus.nodulosus,8
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Parentucellia.latifolia,1
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Plantago.debilis,1
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Rhodanthe.laevis,8
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Rhodanthe.manglesii,8
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Schoenus.nanus,300
bendering,BAT2CW,BAT2CW.3,BAT2,3,C,W,t,Trachymene.cyanopetala,2
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Arctotheca.calendula,3
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Goodenia.berardiana,2
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Hypochaeris.glabra,1
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Rhodanthe.laevis,30
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Rhodanthe.manglesii,5
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Schoenus.nanus,100
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Trachymene.cyanopetala,2
bendering,BAT2CW,BAT2CW.4,BAT2,4,C,W,t,Waitzia.acuminata,2
bendering,BAT2MW,BAT2MW.1,BAT2,1,M,W,a,Arctotheca.calendula,3
bendering,BAT2MW,BAT2MW.2,BAT2,2,M,W,a,Arctotheca.calendula,4
bendering,BAT2MW,BAT2MW.3,BAT2,3,M,W,t,Trachymene.cyanopetala,2
bendering,BAT2MW,BAT2MW.4,BAT2,4,M,W,t,Trachymene.cyanopetala,3
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Gonocarpus.nodulosus,40
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Hydrocotyle.pilifera,2
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Lawrencella.rosea,4
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Trachymene.cyanopetala,16
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Velleia.cycnopotamica,2
bendering,BAT2NW,BAT2NW.1,BAT2,1,N,W,a,Waitzia.acuminata,2
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Gonocarpus.nodulosus,50
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Lawrencella.rosea,5
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Rhodanthe.manglesii,11
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Trachymene.cyanopetala,8
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Velleia.cycnopotamica,2
bendering,BAT2NW,BAT2NW.2,BAT2,2,N,W,a,Waitzia.acuminata,8
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Gonocarpus.nodulosus,20
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Hydrocotyle.pilifera,1
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Lawrencella.rosea,3
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Rhodanthe.laevis,2
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Rhodanthe.manglesii,3
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Velleia.cycnopotamica,4
bendering,BAT2NW,BAT2NW.3,BAT2,3,N,W,t,Waitzia.acuminata,2
bendering,BAT2NW,BAT2NW.4,BAT2,4,N,W,t,Gonocarpus.nodulosus,30
bendering,BAT2NW,BAT2NW.4,BAT2,4,N,W,t,Lawrencella.rosea,3
bendering,BAT2NW,BAT2NW.4,BAT2,4,N,W,t,Rhodanthe.manglesii,5
bendering,BAT2NW,BAT2NW.4,BAT2,4,N,W,t,Velleia.cycnopotamica,2
bendering,BAT2SD,BAT2SD.1,BAT2,1,S,D,t,NA,NA
bendering,BAT2SD,BAT2SD.2,BAT2,2,S,D,t,NA,NA
bendering,BAT2SD,BAT2SD.3,BAT2,3,S,D,a,NA,NA
bendering,BAT2SD,BAT2SD.4,BAT2,4,S,D,a,NA,NA
bendering,BAT2SW,BAT2SW.1,BAT2,1,S,W,a,NA,NA
bendering,BAT2SW,BAT2SW.2,BAT2,2,S,W,a,NA,NA
bendering,BAT2SW,BAT2SW.3,BAT2,3,S,W,t,NA,NA
bendering,BAT2SW,BAT2SW.4,BAT2,4,S,W,t,NA,NA
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Arctotheca.calendula,2
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Gonocarpus.nodulosus,30
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Lawrencella.rosea,1
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Schoenus.nanus,2
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Trachymene.ornata,2
bendering,BAT3CW,BAT3CW.1,BAT3,1,C,W,a,Waitzia.acuminata,6
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Arctotheca.calendula,5
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Ceratogyne.obionoides,17
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Gonocarpus.nodulosus,3
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Hypochaeris.glabra,1
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Pentaschistis.airoides,1
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Rhodanthe.laevis,1
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Rhodanthe.manglesii,2
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Trachymene.cyanopetala,2
bendering,BAT3CW,BAT3CW.2,BAT3,2,C,W,a,Trachymene.ornata,3
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Arctotheca.calendula,2
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Arctotheca.calendula,2
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Ceratogyne.obionoides,20
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Gonocarpus.nodulosus,9
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Lawrencella.rosea,1
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Rhodanthe.manglesii,3
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Schoenus.nanus,2
bendering,BAT3CW,BAT3CW.3,BAT3,3,C,W,t,Trachymene.ornata,2
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Arctotheca.calendula,1
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Ceratogyne.obionoides,9
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Ceratogyne.obionoides,5
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Gonocarpus.nodulosus,30
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Hypochaeris.glabra,1
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Podotheca.gnaphalioides,1
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Rhodanthe.citrina,1
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Rhodanthe.manglesii,1
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Trachymene.cyanopetala,2
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Trachymene.ornata,2
bendering,BAT3CW,BAT3CW.4,BAT3,4,C,W,t,Waitzia.acuminata,2
bendering,BAT3EW,BAT3EW.1,BAT3,1,E,W,a,Arctotheca.calendula,5
bendering,BAT3EW,BAT3EW.1,BAT3,1,E,W,a,Ehrharta.longiflora,8
bendering,BAT3EW,BAT3EW.1,BAT3,1,E,W,a,Hypochaeris.glabra,3
bendering,BAT3EW,BAT3EW.1,BAT3,1,E,W,a,Lysimachia.arvensis,4
bendering,BAT3EW,BAT3EW.2,BAT3,2,E,W,a,Arctotheca.calendula,4
bendering,BAT3EW,BAT3EW.2,BAT3,2,E,W,a,Daucus.glochidiatus,2
bendering,BAT3EW,BAT3EW.2,BAT3,2,E,W,a,Hypochaeris.glabra,5
bendering,BAT3EW,BAT3EW.2,BAT3,2,E,W,a,Lysimachia.arvensis,5
bendering,BAT3EW,BAT3EW.2,BAT3,2,E,W,a,Monoculus.monstrosus,1
bendering,BAT3EW,BAT3EW.3,BAT3,3,E,W,t,Arctotheca.calendula,3
bendering,BAT3EW,BAT3EW.3,BAT3,3,E,W,t,Daucus.glochidiatus,2
bendering,BAT3EW,BAT3EW.3,BAT3,3,E,W,t,Hypochaeris.glabra,2
bendering,BAT3EW,BAT3EW.3,BAT3,3,E,W,t,Lysimachia.arvensis,2
bendering,BAT3EW,BAT3EW.3,BAT3,3,E,W,t,Schoenus.nanus,3
bendering,BAT3EW,BAT3EW.4,BAT3,4,E,W,t,Arctotheca.calendula,2
bendering,BAT3EW,BAT3EW.4,BAT3,4,E,W,t,Monoculus.monstrosus,2
bendering,BAT3EW,BAT3EW.4,BAT3,4,E,W,t,Monoculus.monstrosus,1
bendering,BAT3EW,BAT3EW.4,BAT3,4,E,W,t,Schoenus.nanus,10
bendering,BAT3MW,BAT3MW.1,BAT3,1,M,W,t,Trachymene.cyanopetala,3
bendering,BAT3MW,BAT3MW.2,BAT3,2,M,W,a,Arctotheca.calendula,4
bendering,BAT3MW,BAT3MW.3,BAT3,3,M,W,a,Trachymene.cyanopetala,5
bendering,BAT3MW,BAT3MW.4,BAT3,4,M,W,t,Arctotheca.calendula,7
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Gonocarpus.nodulosus,8
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Hydrocotyle.pilifera,1
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Lawrencella.rosea,3
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Lobelia.sp,1
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Phyllangium.sulcatum,1
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Velleia.cycnopotamica,3
bendering,BAT3NW,BAT3NW.1,BAT3,1,N,W,t,Waitzia.acuminata,3
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Gonocarpus.nodulosus,11
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Hydrocotyle.pilifera,1
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Rhodanthe.manglesii,1
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Trachymene.ornata,3
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Velleia.cycnopotamica,11
bendering,BAT3NW,BAT3NW.2,BAT3,2,N,W,t,Waitzia.acuminata,1
bendering,BAT3NW,BAT3NW.3,BAT3,3,N,W,a,Ceratogyne.obionoides,1
bendering,BAT3NW,BAT3NW.3,BAT3,3,N,W,a,Lawrencella.rosea,6
bendering,BAT3NW,BAT3NW.3,BAT3,3,N,W,a,Trachymene.ornata,2
bendering,BAT3NW,BAT3NW.3,BAT3,3,N,W,a,Waitzia.acuminata,1
bendering,BAT3NW,BAT3NW.4,BAT3,4,N,W,a,Hydrocotyle.pilifera,1
bendering,BAT3NW,BAT3NW.4,BAT3,4,N,W,a,Lawrencella.rosea,3
bendering,BAT3NW,BAT3NW.4,BAT3,4,N,W,a,Trachymene.ornata,4
bendering,BAT3NW,BAT3NW.4,BAT3,4,N,W,a,Velleia.cycnopotamica,1
bendering,BAT3SW,BAT3SW.1,BAT3,1,S,W,a,NA,NA
bendering,BAT3SW,BAT3SW.2,BAT3,2,S,W,t,NA,NA
bendering,BAT3SW,BAT3SW.3,BAT3,3,S,W,t,NA,NA
bendering,BAT3SW,BAT3SW.4,BAT3,4,S,W,a,NA,NA
bendering,BAT4ED,BAT4ED.1,BAT4,1,E,D,t,Arctotheca.calendula,2
bendering,BAT4ED,BAT4ED.1,BAT4,1,E,D,t,Hypochaeris.glabra,2
bendering,BAT4ED,BAT4ED.1,BAT4,1,E,D,t,Ursinia.anthemoides,1
bendering,BAT4ED,BAT4ED.2,BAT4,2,E,D,a,Monoculus.monstrosus,1
bendering,BAT4ED,BAT4ED.2,BAT4,2,E,D,a,Pentaschistis.airoides,3
bendering,BAT4ED,BAT4ED.3,BAT4,3,E,D,a,Monoculus.monstrosus,1
bendering,BAT4ED,BAT4ED.3,BAT4,3,E,D,a,Sonchus.oleraceus,1
bendering,BAT4ED,BAT4ED.4,BAT4,4,E,D,t,Arctotheca.calendula,2
bendering,BAT4ED,BAT4ED.4,BAT4,4,E,D,t,Schoenus.nanus,2
bendering,BAT4ED,BAT4ED.4,BAT4,4,E,D,t,Ursinia.anthemoides,1
bendering,BAT4MW,BAT4MW.1,BAT4,1,M,W,t,Arctotheca.calendula,1
bendering,BAT4MW,BAT4MW.2,BAT4,2,M,W,a,Trachymene.cyanopetala,3
bendering,BAT4MW,BAT4MW.3,BAT4,3,M,W,a,Arctotheca.calendula,1
bendering,BAT4MW,BAT4MW.4,BAT4,4,M,W,t,Trachymene.cyanopetala,13
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Arctotheca.calendula,8
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Daucus.glochidiatus,2
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Goodenia.berardiana,3
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Rhodanthe.laevis,9
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Rhodanthe.manglesii,2
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Trachymene.cyanopetala,2
bendering,BAW1CD,BAW1CD.1,BAW1,1,C,D,a,Waitzia.acuminata,2
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Daucus.glochidiatus,5
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Gonocarpus.nodulosus,6
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Goodenia.berardiana,5
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Hypochaeris.glabra,1
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Lawrencella.rosea,2
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Lysimachia.arvensis,1
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Monoculus.monstrosus,1
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Rhodanthe.laevis,3
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Rhodanthe.laevis,13
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Schoenus.nanus,1
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Trachymene.cyanopetala,2
bendering,BAW1CD,BAW1CD.2,BAW1,2,C,D,w,Waitzia.acuminata,7
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Arctotheca.calendula,2
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Daucus.glochidiatus,2
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Gonocarpus.nodulosus,10
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Goodenia.berardiana,3
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Hypochaeris.glabra,2
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Rhodanthe.manglesii,12
bendering,BAW1CD,BAW1CD.3,BAW1,3,C,D,w,Waitzia.acuminata,11
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Arctotheca.calendula,1
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Daucus.glochidiatus,2
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Gonocarpus.nodulosus,6
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Goodenia.berardiana,5
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Lawrencella.rosea,1
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Rhodanthe.laevis,30
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Rhodanthe.manglesii,9
bendering,BAW1CD,BAW1CD.4,BAW1,4,C,D,a,Waitzia.acuminata,6
bendering,BAW1ED,BAW1ED.1,BAW1,1,E,D,a,Ehrharta.longiflora,3
bendering,BAW1ED,BAW1ED.1,BAW1,1,E,D,a,Hypochaeris.glabra,1
bendering,BAW1ED,BAW1ED.1,BAW1,1,E,D,a,Monoculus.monstrosus,1
bendering,BAW1ED,BAW1ED.1,BAW1,1,E,D,a,Oxalis.sp,2
bendering,BAW1ED,BAW1ED.1,BAW1,1,E,D,a,Schoenus.nanus,50
bendering,BAW1ED,BAW1ED.2,BAW1,2,E,D,w,Ehrharta.longiflora,3
bendering,BAW1ED,BAW1ED.2,BAW1,2,E,D,w,Hypochaeris.glabra,2
bendering,BAW1ED,BAW1ED.2,BAW1,2,E,D,w,Monoculus.monstrosus,1
bendering,BAW1ED,BAW1ED.3,BAW1,3,E,D,w,Hypochaeris.glabra,1
bendering,BAW1ED,BAW1ED.3,BAW1,3,E,D,w,Monoculus.monstrosus,1
bendering,BAW1ED,BAW1ED.3,BAW1,3,E,D,w,Schoenus.nanus,5
bendering,BAW1ED,BAW1ED.3,BAW1,3,E,D,w,Ursinia.anthemoides,1
bendering,BAW1ED,BAW1ED.4,BAW1,4,E,D,a,Hypochaeris.glabra,NA
bendering,BAW1ED,BAW1ED.4,BAW1,4,E,D,a,Monoculus.monstrosus,NA
bendering,BAW1ED,BAW1ED.4,BAW1,4,E,D,a,Schoenus.nanus,NA
bendering,BAW1ED,BAW1ED.4,BAW1,4,E,D,a,Ursinia.anthemoides,NA
bendering,BAW1MD,BAW1MD.1,BAW1,1,M,D,w,Waitzia.acuminata,5
bendering,BAW1MD,BAW1MD.2,BAW1,2,M,D,w,Waitzia.acuminata,1
bendering,BAW1MD,BAW1MD.3,BAW1,3,M,D,a,Arctotheca.calendula,3
bendering,BAW1MD,BAW1MD.4,BAW1,4,M,D,a,Arctotheca.calendula,2
bendering,BAW1ND,BAW1ND.1,BAW1,1,N,D,w,Gonocarpus.nodulosus,16
bendering,BAW1ND,BAW1ND.1,BAW1,1,N,D,w,Goodenia.berardiana,3
bendering,BAW1ND,BAW1ND.1,BAW1,1,N,D,w,Rhodanthe.laevis,14
bendering,BAW1ND,BAW1ND.1,BAW1,1,N,D,w,Rhodanthe.manglesii,5
bendering,BAW1ND,BAW1ND.1,BAW1,1,N,D,w,Trachymene.cyanopetala,1
bendering,BAW1ND,BAW1ND.2,BAW1,2,N,D,a,Gonocarpus.nodulosus,30
bendering,BAW1ND,BAW1ND.2,BAW1,2,N,D,a,Goodenia.berardiana,4
bendering,BAW1ND,BAW1ND.2,BAW1,2,N,D,a,Rhodanthe.laevis,9
bendering,BAW1ND,BAW1ND.2,BAW1,2,N,D,a,Trachymene.cyanopetala,1
bendering,BAW1ND,BAW1ND.2,BAW1,2,N,D,a,Waitzia.acuminata,1
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Gonocarpus.nodulosus,50
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Goodenia.berardiana,2
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Lawrencella.rosea,3
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Rhodanthe.laevis,6
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Rhodanthe.manglesii,6
bendering,BAW1ND,BAW1ND.3,BAW1,3,N,D,a,Waitzia.acuminata,2
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Gonocarpus.nodulosus,15
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Goodenia.berardiana,7
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Hydrocotyle.pilifera,1
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Lawrencella.rosea,4
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Rhodanthe.laevis,4
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Rhodanthe.manglesii,12
bendering,BAW1ND,BAW1ND.4,BAW1,4,N,D,w,Trachymene.cyanopetala,2
bendering,BAW1SD,BAW1SD.1,BAW1,1,S,D,w,NA,NA
bendering,BAW1SD,BAW1SD.2,BAW1,2,S,D,a,NA,NA
bendering,BAW1SD,BAW1SD.3,BAW1,3,S,D,a,NA,NA
bendering,BAW1SD,BAW1SD.4,BAW1,4,S,D,w,NA,NA
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Arctotheca.calendula,4
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Daucus.glochidiatus,2
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Ehrharta.longiflora,10
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Gonocarpus.nodulosus,40
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Hypochaeris.glabra,5
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Lawrencella.rosea,6
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Rhodanthe.laevis,2
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Rhodanthe.manglesii,15
bendering,BAW2CW,BAW2CW.1,BAW2,1,C,W,w,Waitzia.acuminata,4
bendering,BAW2CW,BAW2CW.2,BAW2,2,C,W,a,Ehrharta.longiflora,8
bendering,BAW2CW,BAW2CW.2,BAW2,2,C,W,a,Hypochaeris.glabra,16
bendering,BAW2CW,BAW2CW.2,BAW2,2,C,W,a,Lawrencella.rosea,15
bendering,BAW2CW,BAW2CW.2,BAW2,2,C,W,a,Rhodanthe.manglesii,17
bendering,BAW2CW,BAW2CW.2,BAW2,2,C,W,a,Waitzia.acuminata,4
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Arctotheca.calendula,16
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Ehrharta.longiflora,4
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Gonocarpus.nodulosus,12
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Hypochaeris.glabra,6
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Lawrencella.rosea,11
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Monoculus.monstrosus,1
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Rhodanthe.manglesii,17
bendering,BAW2CW,BAW2CW.3,BAW2,3,C,W,a,Waitzia.acuminata,8
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Arctotheca.calendula,5
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Daucus.glochidiatus,1
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Gonocarpus.nodulosus,30
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Hypochaeris.glabra,9
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Lawrencella.rosea,2
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Rhodanthe.laevis,2
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Rhodanthe.manglesii,16
bendering,BAW2CW,BAW2CW.4,BAW2,4,C,W,w,Waitzia.acuminata,8
bendering,BAW2EW,BAW2EW.1,BAW2,1,E,W,w,Ehrharta.longiflora,3
bendering,BAW2EW,BAW2EW.1,BAW2,1,E,W,w,Monoculus.monstrosus,2
bendering,BAW2EW,BAW2EW.2,BAW2,2,E,W,a,Daucus.glochidiatus,2
bendering,BAW2EW,BAW2EW.2,BAW2,2,E,W,a,Ehrharta.longiflora,3
bendering,BAW2EW,BAW2EW.2,BAW2,2,E,W,a,Hypochaeris.glabra,5
bendering,BAW2EW,BAW2EW.2,BAW2,2,E,W,a,Monoculus.monstrosus,1
bendering,BAW2EW,BAW2EW.2,BAW2,2,E,W,a,Schoenus.nanus,50
bendering,BAW2EW,BAW2EW.3,BAW2,3,E,W,w,Arctotheca.calendula,4
bendering,BAW2EW,BAW2EW.3,BAW2,3,E,W,w,Ehrharta.longiflora,4
bendering,BAW2EW,BAW2EW.3,BAW2,3,E,W,w,Schoenus.nanus,2
bendering,BAW2EW,BAW2EW.4,BAW2,4,E,W,a,Ehrharta.longiflora,5
bendering,BAW2EW,BAW2EW.4,BAW2,4,E,W,a,Monoculus.monstrosus,2
bendering,BAW2MW,BAW2MW.1,BAW2,1,M,W,w,Waitzia.acuminata,10
bendering,BAW2MW,BAW2MW.2,BAW2,2,M,W,w,Waitzia.acuminata,8
bendering,BAW2MW,BAW2MW.3,BAW2,3,M,W,a,Arctotheca.calendula,12
bendering,BAW2MW,BAW2MW.4,BAW2,4,M,W,a,Arctotheca.calendula,13
bendering,BAW2NW,BAW2NW.1,BAW2,1,N,W,w,Gonocarpus.nodulosus,50
bendering,BAW2NW,BAW2NW.1,BAW2,1,N,W,w,Goodenia.berardiana,5
bendering,BAW2NW,BAW2NW.1,BAW2,1,N,W,w,Rhodanthe.laevis,2
bendering,BAW2NW,BAW2NW.1,BAW2,1,N,W,w,Rhodanthe.manglesii,11
bendering,BAW2NW,BAW2NW.2,BAW2,2,N,W,a,Gonocarpus.nodulosus,20
bendering,BAW2NW,BAW2NW.2,BAW2,2,N,W,a,Lawrencella.rosea,4
